start	end	M5:HeadMovement	M5:janej	M5:yes	M5:no	M5:word01	M5:Face	M5:pitch	F3:pitch	M5:intensity	F3:intensity	M5:x-pos	M5:y-pos	M5:weight	M5:velocity-r	M5:velocity-clock	M5:velocity-x	M5:velocity-y	M5:acceleration-r	M5:acceleration-clock	M5:acceleration-x	M5:acceleration-y	M5:jerk-r	M5:jerk-clock	M5:jerk-x	M5:jerk-y
18268	18272			0	0	1		117.72245261677587	117.72245261677587	36.80877176923028	36.80877176923028	209.051000	85.714500	0.852779	0.128360	11	-0.064567	-0.110938	0.023492	10	-0.022572	-0.006509	0.003797	4	0.003377	0.001736
18272	18276			0	0	1		117.72245261677587	117.72245261677587	26.940178941720674	26.940178941720674	208.084000	84.766100	0.867016	0.169282	11	-0.112750	-0.126268	0.010160	9	-0.010126	-0.000831	0.005137	4	0.004753	0.001947
18276	18280			0	0	1		117.72245261677587	117.72245261677587	38.09309396169114	38.09309396169114	208.068000	84.784000	0.861789	0.149690	11	-0.080500	-0.126202	0.010402	4	0.008732	0.005654	0.004534	4	0.004234	0.001621
18280	18284	Shake		0	0	1		117.72245261677587	117.72245261677587	46.26170647282243	46.26170647282243	208.084000	85.718700	0.850788	0.158895	10	-0.114267	-0.110412	0.012469	5	0.005528	0.011177	0.005539	4	0.004028	0.003803
18284	18288	Shake		0	0	1		117.72245261677587	117.72245261677587	46.005974783879466	46.005974783879466	208.081000	84.784900	0.854645	0.101388	11	-0.065233	-0.077615	0.050659	4	0.041006	0.029747	0.008044	3	0.008036	-0.000352
18288	18292	Shake		0	0	1		117.72245261677587	117.72245261677587	38.21342532553582	38.21342532553582	208.082000	84.778700	0.855037	0.072449	4	0.065283	0.031417	0.060463	4	0.058310	0.015991	0.005530	2	0.004737	-0.002854
18292	18295	Shake		0	0	1		117.72245261677587	117.72245261677587	38.71033548817175	38.71033548817175	208.080000	84.782900	0.850550	0.180555	3	0.180550	-0.001390	0.064883	3	0.064825	-0.002733	0.004910	2	0.003888	-0.002999
18296	18300	Shake		0	0	1		117.72245261677587	117.72245261677587	33.01545239447331	33.01545239447331	208.064000	84.779200	0.856096	0.331118	3	0.329450	-0.033192	0.081038	3	0.081037	-0.000265	0.001178	2	0.001116	-0.000377
18300	18304	Shake		0	0	1		117.72245261677587	117.72245261677587	27.806489084235864	27.806489084235864	208.082000	84.776000	0.857834	0.495838	3	0.495667	0.013037	0.071104	3	0.070895	0.005441	0.003384	10	-0.003129	-0.001288
18304	18308	Shake		0	0	1		117.72245261677587	117.72245261677587	42.219047353298826	42.219047353298826	209.063000	85.713600	0.849756	0.599647	3	0.599617	-0.006058	0.058770	3	0.057414	-0.012554	0.012217	9	-0.011817	-0.003100
18308	18312	Shake		0	0	1		117.72245261677587	117.72245261677587	47.98613513005557	47.98613513005557	210.046000	84.771300	0.862508	0.698772	3	0.698300	-0.025667	0.014055	1	0.008072	-0.011506	0.015850	9	-0.015809	0.001140
18312	18316	Shake		0	0	1		117.72245261677587	117.72245261677587	47.08758556747873	47.08758556747873	211.061000	84.765300	0.887370	0.653364	3	0.651900	-0.043718	0.041207	9	-0.040485	-0.007682	0.017592	9	-0.017572	-0.000837
18316	18320	Shake		0	0	1		117.72245261677587	117.72245261677587	46.40276211263787	46.40276211263787	212.049000	84.762700	0.910470	0.536827	3	0.533400	-0.060558	0.095887	9	-0.094253	-0.017626	0.011829	9	-0.011815	-0.000572
18320	18324	Shake		0	0	1		109.92612025386995	109.92612025386995	51.689646426415976	51.689646426415976	212.110000	84.711100	0.925142	0.316636	2	0.285167	-0.137617	0.117799	9	-0.116705	-0.016020	0.001923	8	-0.001851	0.000519
18324	18328	Shake		0	0	1		109.92612025386995	109.92612025386995	45.07814320140643	45.07814320140643	213.037000	84.692700	0.920103	0.138817	1	0.067367	-0.121375	0.100995	9	-0.100897	-0.004438	0.011050	3	0.011003	0.001019
18328	18336	Shake		0	0	1		109.92612025386995	109.92612025386995	38.888462185443224	38.888462185443224	212.102000	84.689300	0.923394	0.181379	11	-0.101117	-0.150578	0.053713	9	-0.051923	-0.013749	0.015332	3	0.015331	-0.000201
18332	18340	Shake		0	0	1		109.92612025386995	109.92612025386995	49.155859012565124	49.155859012565124	212.046000	84.688700	0.913011	0.211292	11	-0.134700	-0.162788	0.006596	10	-0.005403	-0.003784	0.017634	3	0.017242	0.003696
18336	18340	Shake		0	0	1		109.92612025386995	109.92612025386995	49.155859012565124	49.155859012565124	211.073000	83.766800	0.901419	0.187642	11	-0.100583	-0.158407	0.045696	3	0.045234	0.006480	0.009652	4	0.008958	0.003594
18340	18344	Shake		0	0	1		109.92612025386995	109.92612025386995	49.39784781687255	49.39784781687255	211.051000	83.742000	0.909070	0.142763	12	0.000050	-0.142763	0.050469	4	0.048110	0.015250	0.002422	6	0.000071	0.002421
18344	18348	Shake		0	0	1		109.92612025386995	109.92612025386995	40.92564239630367	40.92564239630367	211.059000	83.745300	0.903577	0.151323	1	0.101617	-0.112128	0.050364	4	0.045738	0.021085	0.005882	9	-0.005835	0.000747
18348	18352	Shake		0	0	1		109.92612025386995	109.92612025386995	38.50390212939291	38.50390212939291	212.067000	83.751200	0.934014	0.153336	2	0.137633	-0.067595	0.025228	5	0.011717	0.022342	0.014132	9	-0.014064	-0.001379
18352	18356	Shake		0	0	1		109.92612025386995	109.92612025386995	47.58128042656415	47.58128042656415	212.099000	83.749800	0.936704	0.167137	3	0.167033	-0.005885	0.031850	8	-0.027677	0.015760	0.011132	9	-0.010755	-0.002873
18356	18360	Shake		0	0	1		206.88413899294514	206.88413899294514	48.368883270987	48.368883270987	213.033000	83.730000	0.926326	0.050927	3	0.050533	-0.006317	0.060363	9	-0.060362	0.000162	0.006268	10	-0.005586	-0.002844
18360	18364	Shake		0	0	1		206.88413899294514	206.88413899294514	40.58415187208227	40.58415187208227	212.119000	83.732600	0.931583	0.069303	9	-0.069067	-0.005715	0.059673	9	-0.059672	0.000298	0.002780	9	-0.002777	0.000121
18364	18368	Shake		0	0	1		206.88413899294514	206.88413899294514	44.22360475242495	44.22360475242495	212.075000	83.705300	0.935593	0.188477	9	-0.188417	-0.004762	0.075943	9	-0.075938	0.000836	0.001994	3	0.001987	0.000167
18368	18372	Shake		0	0	1		206.88413899294514	206.88413899294514	47.72264829469394	47.72264829469394	212.039000	83.717700	0.926026	0.353594	9	-0.353583	-0.002755	0.055609	9	-0.055594	0.001273	0.003763	3	0.003762	0.000063
18372	18376	Shake		0	0	1		206.88413899294514	206.88413899294514	45.96566240264748	45.96566240264748	211.065000	83.695200	0.895089	0.467883	9	-0.467883	0.000152	0.050088	9	-0.050072	0.001266	0.004495	3	0.004494	-0.000086
18376	18380	Shake		0	0	1		206.88413899294514	206.88413899294514	40.37526332720179	40.37526332720179	211.044000	83.723800	0.892809	0.518770	9	-0.518767	0.001947	0.022667	9	-0.022655	0.000739	0.007175	3	0.007174	-0.000133
18380	18384	Shake		0	0	1		206.88413899294514	206.88413899294514	41.069537884887886	41.069537884887886	211.036000	83.720400	0.888350	0.564211	9	-0.564200	0.003585	0.010428	9	-0.010414	0.000541	0.006633	3	0.006633	-0.000097
18384	18388	Shake		0	0	1		206.88413899294514	206.88413899294514	38.261921610447025	38.261921610447025	209.083000	83.722600	0.874221	0.547112	9	-0.547100	0.003688	0.019660	3	0.019660	0.000080	0.009287	3	0.009286	-0.000125
18388	18392			0	0	1		206.88413899294514	206.88413899294514	37.08281643388131	37.08281643388131	209.060000	83.730700	0.876336	0.465907	9	-0.465883	0.004725	0.043569	3	0.043569	-0.000061	0.006574	3	0.006574	-0.000061
18392	18396			0	0	1		206.88413899294514	206.88413899294514	42.58380849007437	42.58380849007437	208.084000	83.734000	0.870250	0.398811	9	-0.398800	0.002988	0.051924	3	0.051921	-0.000545	0.000495	9	-0.000491	-0.000062
18396	18400			0	0	1		206.88413899294514	206.88413899294514	31.761269016251838	31.761269016251838	208.071000	83.729400	0.874797	0.283762	9	-0.283750	0.002572	0.047286	3	0.047286	-0.000274	0.003078	9	-0.003077	0.000062
18400	18404			0	0	0		206.88413899294514	206.88413899294514	26.846808101432483	26.846808101432483	208.052000	83.739700	0.874642	0.185125	9	-0.185117	0.001735	0.033950	3	0.033949	-0.000240	0.006776	9	-0.006776	-0.000006
18404	18408			0	0	0		206.88413899294514	206.88413899294514	23.003371389135822	23.003371389135822	208.053000	83.746800	0.875535	0.182473	9	-0.182467	0.001572	0.002216	3	0.002206	-0.000208	0.006843	9	-0.006843	-0.000025
18408	18412			0	0	0		206.88413899294514	206.88413899294514	22.679726758000204	22.679726758000204	208.062000	83.740600	0.872125	0.148506	9	-0.148500	0.001358	0.001955	3	0.001918	-0.000377	0.002726	3	0.002726	-0.000003
18412	18416			0	0	0		206.88413899294514	206.88413899294514	25.152690686606647	25.152690686606647	208.057000	83.736000	0.874977	0.162933	9	-0.162933	0.000197	0.011873	3	0.011867	-0.000374	0.003884	3	0.003883	0.000026
18416	18420			0	0	0		206.88413899294514	206.88413899294514	22.587296510152264	22.587296510152264	207.074000	83.737000	0.886742	0.097387	9	-0.097383	-0.000840	0.029670	3	0.029669	-0.000231	0.005268	3	0.005268	0.000027
18420	18424			0	0	0		206.88413899294514	206.88413899294514	35.95023931658168	35.95023931658168	207.085000	83.748500	0.881371	0.032808	9	-0.032800	-0.000713	0.038324	3	0.038324	-0.000055	0.001948	3	0.001948	0.000044
18424	18432			0	0	0		206.88413899294514	206.88413899294514	48.262874856423814	48.262874856423814	207.084000	83.744100	0.882856	0.031305	3	0.031300	-0.000540	0.038522	3	0.038522	0.000024	0.001942	9	-0.001942	-0.000031
18428	18436			0	0	0		206.88413899294514	206.88413899294514	33.60140901687485	33.60140901687485	207.084000	83.729100	0.877017	0.096869	3	0.096867	-0.000602	0.029654	3	0.029653	-0.000291	0.005314	9	-0.005313	-0.000054
18432	18436			0	0	0		206.88413899294514	206.88413899294514	33.60140901687485	33.60140901687485	208.050000	83.735500	0.878184	0.162210	3	0.162200	-0.001792	0.011672	3	0.011664	-0.000411	0.007032	9	-0.007032	0.000017
18436	18440			0	0	0		206.88413899294514	206.88413899294514	38.12332851525698	38.12332851525698	208.054000	83.741600	0.876913	0.146528	3	0.146500	-0.002850	0.015425	9	-0.015424	-0.000158	0.005893	9	-0.005891	0.000128
18440	18444			0	0	0		206.88413899294514	206.88413899294514	49.874342678648574	49.874342678648574	208.046000	83.733900	0.876821	0.115488	3	0.115467	-0.002227	0.021943	9	-0.021937	0.000507	0.000813	9	-0.000806	0.000103
18444	18446			0	0	0		208.10420532788973	208.10420532788973	54.59068962684245	54.59068962684245	208.055000	83.734900	0.875429	0.068200	3	0.068200	-0.000183	0.023138	9	-0.023132	0.000535	0.001342	3	0.001342	0.000027
18448	18452			0	0	0		213.64334009660578	213.64334009660578	53.10950525008284	53.10950525008284	208.056000	83.722300	0.871902	0.004620	3	0.004617	0.000170	0.016691	9	-0.016685	0.000421	0.003006	3	0.003006	0.000017
18452	18456			0	0	0		107.96044877774791	107.96044877774791	52.45367400377426	52.45367400377426	208.069000	83.719600	0.870324	0.004566	3	0.004483	0.000863	0.000616	6	-0.000049	0.000614	0.002986	3	0.002986	0.000002
18456	18464			0	0	0		107.96044877774791	107.96044877774791	51.18121553799479	51.18121553799479	208.074000	83.726100	0.872431	0.005039	4	0.004500	0.002268	0.000641	7	-0.000362	0.000528	0.003046	3	0.003045	-0.000059
18460	18468			0	0	0		112.973787816991	112.973787816991	48.73403509770309	48.73403509770309	208.079000	83.747300	0.873743	0.004233	4	0.003133	0.002847	0.016443	3	0.016441	0.000272	0.003257	9	-0.003255	-0.000119
18464	18468			0	0	0		112.973787816991	112.973787816991	48.73403509770309	48.73403509770309	208.083000	83.741500	0.874593	0.067371	3	0.067267	0.003748	0.011257	9	-0.011256	-0.000054	0.001725	9	-0.001724	-0.000042
18468	18472			0	0	0		112.973787816991	112.973787816991	48.61446536514531	48.61446536514531	208.077000	83.741700	0.874849	0.017405	9	-0.017133	0.003065	0.008918	9	-0.008917	-0.000141	0.002984	6	-0.000532	0.002936
18472	18476			0	0	0		112.973787816991	112.973787816991	47.08960211432057	47.08960211432057	208.081000	83.746300	0.879494	0.018638	9	-0.018400	0.002972	0.017190	7	-0.006328	0.015983	0.003034	6	0.000431	0.003003
18476	18480			0	0	0		112.973787816991	112.973787816991	44.1727127561876	44.1727127561876	208.077000	83.744700	0.880955	0.066762	7	-0.019350	0.063897	0.022918	6	-0.003501	0.022649	0.001708	5	0.000986	0.001395
18480	18484			0	0	0		112.973787816991	112.973787816991	37.024404401869575	37.024404401869575	209.056000	83.751000	0.877173	0.112428	6	-0.018650	0.110870	0.021786	6	-0.000890	0.021767	0.004445	3	0.004374	-0.000791
18484	18487			0	0	0		112.973787816991	112.973787816991	30.571383855758185	30.571383855758185	207.077000	83.747000	0.881534	0.142844	6	-0.017883	0.141720	0.024027	4	0.018663	0.015132	0.005167	2	0.004366	-0.002764
18488	18492			0	0	0		112.973787816991	112.973787816991	23.454082646850182	23.454082646850182	208.063000	83.765400	0.870829	0.164263	5	0.047733	0.157175	0.028507	3	0.028021	0.005242	0.006671	2	0.005490	-0.003789
18492	18496			0	0	0		112.973787816991	112.973787816991	21.79302382069897	21.79302382069897	208.060000	84.684000	0.872839	0.185156	5	0.098450	0.156813	0.046918	3	0.046598	-0.005471	0.004621	1	0.002633	-0.003797
18496	18500			0	0	0		112.973787816991	112.973787816991	22.916847151922536	22.916847151922536	208.075000	84.687700	0.872998	0.243654	4	0.198500	0.141298	0.051361	2	0.049014	-0.015349	0.003337	11	-0.001976	-0.002689
18500	18502			0	0	0		112.973787816991	112.973787816991	25.52796438965323	25.52796438965323	208.070000	84.688200	0.872931	0.365107	4	0.348167	0.109923	0.045425	2	0.039923	-0.021671	0.006746	9	-0.006702	-0.000766
18504	18508			0	0	1		112.973787816991	112.973787816991	40.11122527468188	40.11122527468188	209.047000	84.693700	0.868055	0.323334	3	0.317100	0.063188	0.023625	11	-0.006686	-0.022659	0.010253	9	-0.010167	0.001320
18508	18512			0	0	1		112.973787816991	112.973787816991	47.05475763786622	47.05475763786622	209.061000	84.688700	0.877943	0.316292	3	0.316283	0.002310	0.019338	11	-0.010420	-0.016291	0.004821	8	-0.003774	0.003000
18512	18516			0	0	1		112.973787816991	112.973787816991	49.02060729325249	49.02060729325249	210.051000	84.699000	0.874289	0.282602	3	0.282600	0.001080	0.028710	9	-0.028710	-0.000051	0.005731	8	-0.004922	0.002935
18516	18517			0	0	1		112.973787816991	112.973787816991	50.35206144747187	50.35206144747187	210.065000	84.691800	0.878664	0.218106	3	0.218100	0.001597	0.040192	9	-0.040192	-0.000098	0.001490	9	-0.001490	-0.000006
18520	18524			0	0	1		109.35288097971168	109.35288097971168	49.20679703988797	49.20679703988797	210.080000	84.701600	0.879233	0.119456	3	0.119450	0.001158	0.040616	9	-0.040615	-0.000146	0.002213	3	0.002213	-0.000001
18524	18528			0	0	1		119.19863440637104	119.19863440637104	46.82639482322776	46.82639482322776	210.052000	84.705100	0.877689	0.068491	3	0.068483	0.001038	0.024801	9	-0.024801	-0.000096	0.004545	3	0.004544	0.000076
18528	18532			0	0	1		119.19863440637104	119.19863440637104	47.64763353130975	47.64763353130975	210.060000	84.686500	0.882611	0.001613	4	0.001517	0.000550	0.017920	9	-0.017918	0.000229	0.003224	3	0.003222	0.000106
18532	18540			0	0	1		119.19863440637104	119.19863440637104	45.9982674174057	45.9982674174057	210.079000	84.708700	0.886543	0.002162	6	-0.000450	0.002115	0.000788	7	-0.000382	0.000689	0.003249	3	0.003248	0.000087
18536	18544			0	0	1		119.19863440637104	119.19863440637104	50.53178672708579	50.53178672708579	210.074000	84.699000	0.884958	0.003417	6	-0.000400	0.003393	0.000675	6	0.000085	0.000670	0.000107	2	0.000092	-0.000054
18540	18544			0	0	1		119.19863440637104	119.19863440637104	50.53178672708579	50.53178672708579	210.069000	84.699600	0.879014	0.004955	6	0.001217	0.004803	0.000474	5	0.000279	0.000384	0.003091	3	0.003089	-0.000096
18544	18548			0	0	1		124.57537960104871	124.57537960104871	53.31661626174095	53.31661626174095	210.067000	84.701800	0.879631	0.005022	6	0.000700	0.004973	0.016636	3	0.016636	-0.000022	0.003085	3	0.003082	-0.000136
18548	18552			0	0	1		124.57537960104871	124.57537960104871	43.306997344333624	43.306997344333624	210.056000	84.723000	0.875009	0.064116	3	0.064017	0.003568	0.023759	3	0.023754	-0.000465	0.001466	3	0.001464	-0.000073
18552	18556			0	0	1		124.57537960104871	124.57537960104871	43.66859636949854	43.66859636949854	210.070000	84.733700	0.878023	0.113443	3	0.113383	0.003667	0.022818	3	0.022817	-0.000179	0.000845	9	-0.000845	0.000002
18556	18564			0	0	1		124.57537960104871	124.57537960104871	41.40718046218452	41.40718046218452	210.076000	84.733900	0.876805	0.145991	3	0.145950	0.003452	0.015860	3	0.015853	-0.000475	0.002892	9	-0.002891	-0.000044
18560	18566			0	0	1		124.57537960104871	124.57537960104871	37.7417614703964	37.7417614703964	210.078000	84.719000	0.880586	0.162200	3	0.162183	0.002352	0.005537	3	0.005506	-0.000585	0.007086	9	-0.007086	0.000068
18564	18566			0	0	1		124.57537960104871	124.57537960104871	37.7417614703964	37.7417614703964	211.032000	84.722100	0.883066	0.162017	3	0.162017	0.000477	0.022755	9	-0.022754	-0.000250	0.007105	9	-0.007104	0.000089
18568	18572			0	0	0		124.57537960104871	124.57537960104871	59.61677600324022	59.61677600324022	211.042000	84.725800	0.885693	0.080420	3	0.080417	0.000707	0.040017	9	-0.040016	0.000137	0.004262	9	-0.004262	0.000001
18572	18573			0	0	0		130.32191728871663	130.32191728871663	62.8613914611423	62.8613914611423	211.037000	84.737500	0.880656	0.001957	8	-0.001500	0.001257	0.045518	9	-0.045517	-0.000150	0.003162	9	-0.003159	-0.000126
18576	18580	Shake		0	0	1		90.5483060849041	90.5483060849041	65.86892967510357	65.86892967510357	211.039000	84.733100	0.883594	0.082868	9	-0.082867	0.000535	0.057174	9	-0.057170	-0.000687	0.001040	3	0.001035	-0.000097
18580	18584	Shake		0	0	1		88.34455232733733	88.34455232733733	68.77801770957595	68.77801770957595	211.038000	84.727100	0.887478	0.229941	9	-0.229933	-0.001825	0.047262	9	-0.047254	-0.000859	0.002477	3	0.002477	-0.000031
18584	18588	Shake		0	0	1		124.09540091988971	124.09540091988971	68.66705685986487	68.66705685986487	210.073000	84.738500	0.880317	0.280916	9	-0.280900	-0.002998	0.035000	9	-0.034993	-0.000707	0.007960	3	0.007959	0.000076
18588	18592	Shake		0	0	1		106.11219231750451	106.11219231750451	64.28986922147598	64.28986922147598	210.055000	84.733800	0.874186	0.363125	9	-0.363100	-0.004272	0.007319	9	-0.007307	-0.000429	0.010756	3	0.010756	0.000059
18592	18596	Shake		0	0	1		114.33445874950058	114.33445874950058	57.32960330991604	57.32960330991604	210.052000	84.714500	0.874165	0.331313	9	-0.331283	-0.004460	0.035659	3	0.035657	-0.000317	0.010484	3	0.010483	0.000134
18596	18600	Shake		0	0	1		113.42570623321814	113.42570623321814	55.78556242446068	55.78556242446068	209.058000	84.703700	0.875710	0.199010	9	-0.198933	-0.005540	0.061395	3	0.061395	0.000151	0.003030	3	0.003028	0.000115
18600	18604	Shake		0	0	1		119.40026851774924	119.40026851774924	51.400199293219735	51.400199293219735	209.052000	84.713800	0.873133	0.050446	9	-0.050217	-0.004800	0.050295	3	0.050293	0.000509	0.006355	9	-0.006354	0.000058
18604	18608	Shake		0	0	1		119.40026851774924	119.40026851774924	44.24424439645491	44.24424439645491	208.076000	84.705600	0.873478	0.031124	9	-0.030983	-0.002958	0.009704	3	0.009683	0.000634	0.013073	9	-0.013073	0.000026
18608	18612	Shake		0	0	1		119.40026851774924	119.40026851774924	48.06448085975152	48.06448085975152	209.051000	84.702200	0.873860	0.064894	9	-0.064867	-0.001873	0.024442	9	-0.024436	0.000539	0.010581	9	-0.010580	-0.000082
18612	18616	Shake		0	0	1		119.40026851774924	119.40026851774924	50.28765542924357	50.28765542924357	210.060000	84.685500	0.879239	0.131556	9	-0.131550	-0.001207	0.045578	9	-0.045578	0.000103	0.006996	9	-0.006996	-0.000086
18616	18620	Shake		0	0	1		119.40026851774924	119.40026851774924	45.85532524676168	45.85532524676168	210.062000	84.708400	0.874555	0.231823	9	-0.231817	-0.001743	0.060593	9	-0.060593	-0.000019	0.000570	9	-0.000569	-0.000040
18620	18624	Shake		0	0	1		119.40026851774924	119.40026851774924	35.1530089508381	35.1530089508381	209.082000	84.706000	0.875307	0.298803	9	-0.298800	-0.001238	0.046622	9	-0.046622	0.000028	0.011616	3	0.011616	0.000038
18624	18628	Shake		0	0	1		119.40026851774924	119.40026851774924	29.58263269285901	29.58263269285901	208.060000	84.692400	0.878644	0.414186	9	-0.414183	-0.001355	0.008192	9	-0.008191	0.000140	0.018910	3	0.018910	0.000021
18628	18632	Shake		0	0	1		119.40026851774924	119.40026851774924	28.990363194081816	28.990363194081816	207.073000	84.699900	0.881247	0.365717	9	-0.365717	-0.000340	0.069436	3	0.069436	0.000219	0.018876	3	0.018876	-0.000020
18632	18636	Shake		0	0	1		119.40026851774924	119.40026851774924	43.36780113112859	43.36780113112859	207.067000	84.691700	0.882242	0.149868	9	-0.149867	-0.000735	0.111569	3	0.111569	-0.000124	0.006166	3	0.006166	0.000005
18636	18640	Shake		0	0	1		119.40026851774924	119.40026851774924	37.79792836504284	37.79792836504284	207.076000	84.691700	0.880860	0.082687	3	0.082683	-0.000820	0.104717	3	0.104717	0.000261	0.008066	10	-0.007513	-0.002935
18640	18644	Shake		0	0	1		119.40026851774924	119.40026851774924	40.280737550338124	40.280737550338124	207.076000	84.687100	0.882313	0.250133	3	0.250133	-0.000112	0.066261	3	0.064287	-0.016056	0.014778	9	-0.014778	-0.000059
18644	18648	Shake		0	0	1		119.40026851774924	119.40026851774924	32.412636182354866	32.412636182354866	208.065000	84.703700	0.873592	0.338916	3	0.333183	-0.062072	0.018813	2	0.017627	-0.006574	0.011536	9	-0.011419	0.001639
18648	18652	Shake		0	0	1		119.40026851774924	119.40026851774924	47.48201403780722	47.48201403780722	209.068000	84.703800	0.868939	0.321018	3	0.317650	-0.046378	0.004865	8	-0.004663	0.001387	0.007366	8	-0.007028	0.002206
18652	18656	Shake		0	0	1		119.40026851774924	119.40026851774924	43.040061105876	43.040061105876	209.068000	84.684400	0.871927	0.334356	3	0.333017	-0.029897	0.016854	8	-0.015467	0.006694	0.003058	8	-0.002438	0.001846
18656	18660	Shake		0	0	1		119.40026851774924	119.40026851774924	30.466880713129658	30.466880713129658	209.068000	84.693300	0.873053	0.299335	3	0.299000	-0.014158	0.026782	8	-0.024979	0.009660	0.006910	10	-0.006644	-0.001901
18660	18664	Shake		0	0	1		119.40026851774924	119.40026851774924	24.826249476373885	24.826249476373885	209.076000	83.767100	0.875315	0.214600	3	0.214600	-0.000042	0.060830	9	-0.060586	-0.005440	0.005489	10	-0.004590	-0.003010
18664	18668	Shake		0	0	1		119.40026851774924	119.40026851774924	39.605655678075216	39.605655678075216	209.085000	84.691200	0.876362	0.056069	1	0.032417	-0.045748	0.061826	9	-0.060448	-0.012983	0.000712	8	-0.000523	0.000483
18668	18672	Shake		0	0	1		119.40026851774924	119.40026851774924	42.37147839082198	42.37147839082198	210.059000	84.711100	0.878028	0.101640	11	-0.066817	-0.076592	0.052173	9	-0.052168	0.000713	0.002030	5	0.000957	0.001790
18672	18676			0	0	1		119.40026851774924	119.40026851774924	41.148705456305066	41.148705456305066	210.055000	84.704800	0.876837	0.153369	9	-0.150017	-0.031893	0.049176	9	-0.048537	0.007903	0.003456	4	0.002893	0.001891
18676	18680			0	0	0		119.40026851774924	119.40026851774924	27.956124888272935	27.956124888272935	210.044000	84.689500	0.875482	0.216679	9	-0.216267	0.013363	0.036047	8	-0.034800	0.009402	0.007410	3	0.007255	0.001505
18680	18684			0	0	0		119.40026851774924	119.40026851774924	23.51306578271851	23.51306578271851	208.083000	83.772000	0.875516	0.267099	9	-0.266517	-0.017623	0.013317	8	-0.012536	0.004494	0.009626	3	0.009547	0.001230
18684	18688			0	0	0		119.40026851774924	119.40026851774924	22.896852143227274	22.896852143227274	208.078000	83.761900	0.880219	0.298501	9	-0.298183	0.013778	0.026006	5	0.015223	0.021085	0.009096	3	0.008880	0.001973
18688	18692			0	0	0		119.40026851774924	119.40026851774924	23.53147874299043	23.53147874299043	208.071000	84.683800	0.876236	0.236703	9	-0.232050	0.046702	0.048904	4	0.045868	0.016963	0.008574	2	0.008035	-0.002992
18692	18696			0	0	0		119.40026851774924	119.40026851774924	21.404731714580613	21.404731714580613	208.076000	84.680900	0.875629	0.155318	8	-0.133983	0.078563	0.066065	3	0.065597	0.007851	0.007776	11	-0.002811	-0.007250
18696	18700			0	0	0		119.40026851774924	119.40026851774924	23.523694582867535	23.523694582867535	208.058000	84.691900	0.879157	0.125932	5	0.063400	0.108808	0.047233	2	0.041675	-0.022229	0.008534	11	-0.004808	-0.007050
18700	18704			0	0	0		119.40026851774924	119.40026851774924	25.08163680236516	25.08163680236516	208.071000	84.703800	0.874470	0.048444	3	0.048433	-0.001023	0.049659	1	0.016751	-0.046748	0.006275	10	-0.005389	-0.003215
18704	18708			0	0	0		119.40026851774924	119.40026851774924	23.588694005234117	23.588694005234117	208.067000	84.704900	0.878116	0.150197	1	0.099050	-0.112908	0.043748	1	0.017882	-0.039926	0.002655	3	0.002587	0.000598
18708	18712			0	0	0		119.40026851774924	119.40026851774924	23.204342753215933	23.204342753215933	208.053000	84.695300	0.878506	0.199037	1	0.132867	-0.148197	0.045606	1	0.030499	-0.033907	0.002942	5	0.001073	0.002740
18712	18716			0	0	0		119.40026851774924	119.40026851774924	23.083149531399258	23.083149531399258	209.056000	84.687800	0.873721	0.316732	1	0.216717	-0.230983	0.041829	1	0.029024	-0.030120	0.005419	8	-0.004686	0.002722
18716	18720			0	0	0		119.40026851774924	119.40026851774924	22.446274190589776	22.446274190589776	208.075000	83.733100	0.879869	0.385690	1	0.265150	-0.280093	0.016969	12	0.001050	-0.016937	0.010762	7	-0.007058	0.008125
18720	18724	Nod		0	0	0		119.40026851774924	119.40026851774924	21.337198329074436	21.337198329074436	209.063000	83.705200	0.866587	0.365959	1	0.216200	-0.295268	0.027438	8	-0.021119	0.017517	0.013144	8	-0.009522	0.009060
18724	18728	Nod		0	0	0		119.40026851774924	119.40026851774924	28.939155203710012	28.939155203710012	209.066000	83.687600	0.859016	0.260017	1	0.149067	-0.213045	0.067209	8	-0.052216	0.042315	0.011742	7	-0.006984	0.009439
18728	18732	Nod		0	0	0		119.40026851774924	119.40026851774924	34.4462217365751	34.4462217365751	210.059000	82.729700	0.852672	0.111632	12	-0.000033	-0.111632	0.094446	7	-0.062952	0.070406	0.009333	8	-0.008019	0.004775
18732	18736	Nod		0	0	1		119.40026851774924	119.40026851774924	49.489624454249906	49.489624454249906	210.046000	82.733300	0.845318	0.095605	7	-0.067467	0.067738	0.113620	8	-0.086594	0.073559	0.003383	10	-0.002867	-0.001796
18736	18740	Nod		0	0	1		113.77789874894945	113.77789874894945	50.616461791679924	50.616461791679924	209.066000	82.737800	0.849640	0.370743	8	-0.330683	0.167628	0.112302	8	-0.099591	0.051898	0.010274	12	0.000026	-0.010274
18740	18748	Nod		0	0	1		113.77789874894945	113.77789874894945	50.15616028632798	50.15616028632798	209.047000	83.705900	0.866545	0.542008	8	-0.481083	0.249663	0.079446	9	-0.077498	0.017487	0.015292	1	0.010040	-0.011534
18744	18752	Nod		0	0	1		111.11610225892125	111.11610225892125	50.51237675924101	50.51237675924101	208.080000	83.756000	0.873703	0.692746	8	-0.645867	0.250507	0.048569	10	-0.045438	-0.017157	0.014870	2	0.012261	-0.008413
