start	end	M6:HeadMovement	M6:janej	M6:yes	M6:no	M6:word01	M6:Face	M6:pitch	F1:pitch	M6:intensity	F1:intensity	M6:x-pos	M6:y-pos	M6:weight	M6:velocity-r	M6:velocity-clock	M6:velocity-x	M6:velocity-y	M6:acceleration-r	M6:acceleration-clock	M6:acceleration-x	M6:acceleration-y	M6:jerk-r	M6:jerk-clock	M6:jerk-x	M6:jerk-y
15288	15292			0	0	0		277.0251581649634	208.316834930032	35.15958426957213	45.65564133578515	223.557000	83.663300	0.891473	0.051054	6	0.002117	0.051010	0.015748	6	-0.000159	0.015747	0.000717	6	-0.000148	0.000702
15292	15296			0	0	0		277.0251581649634	203.52419484838722	39.8221496121645	50.58817706546502	223.547000	83.672300	0.888482	0.034421	6	0.002100	0.034357	0.009702	6	-0.000582	0.009685	0.001980	12	-0.000127	-0.001975
15296	15300			0	0	0		277.0251581649634	200.11678911933754	40.10146360597675	49.52285241627428	223.536000	83.662800	0.895971	0.081203	6	0.000117	0.081203	0.013420	6	-0.001075	0.013377	0.002770	12	-0.000076	-0.002769
15300	15304			0	0	0		277.0251581649634	195.13054724534936	34.49423714542029	46.19395196958058	223.531000	84.636700	0.873773	0.114108	6	-0.001933	0.114092	0.005717	12	-0.001093	-0.005611	0.003923	12	0.000076	-0.003922
15304	15308			0	0	0		277.0251581649634	195.13054724534936	34.43104052862767	44.19322472270258	223.541000	83.673600	0.891758	0.065560	6	-0.005583	0.065322	0.018150	12	-0.000789	-0.018133	0.002817	9	-0.002815	-0.000105
15308	15312			0	0	0		277.0251581649634	184.55613494804902	31.33781063237646	41.41459002226704	223.539000	83.684200	0.887806	0.017559	7	-0.004583	0.016950	0.017480	10	-0.015906	-0.007250	0.003380	8	-0.002808	0.001883
15312	15320			0	0	0		277.0251581649634	184.55613494804902	31.33781063237646	41.41459002226704	223.522000	84.630800	0.879612	0.072715	8	-0.065400	0.031785	0.022612	9	-0.022608	0.000381	0.001378	10	-0.001291	-0.000483
15316	15324			0	0	0		277.0251581649634	184.2653889373538	38.77023366040104	50.44285478218225	223.510000	84.640100	0.873841	0.116056	9	-0.112267	0.029415	0.023139	10	-0.021227	-0.009210	0.003904	2	0.003769	-0.001018
15320	15324			0	0	0		277.0251581649634	184.2653889373538	38.77023366040104	50.44285478218225	223.506000	83.671400	0.893663	0.145468	9	-0.142200	0.030660	0.007719	12	0.001218	-0.007622	0.003417	4	0.002748	0.002030
15324	15332			0	0	0		277.0251581649634	188.0860113901261	40.300521386168114	50.4364111924836	223.516000	83.679100	0.892314	0.101548	10	-0.096033	-0.033008	0.007949	12	0.001654	-0.007776	0.002450	4	0.002198	0.001084
15328	15336			0	0	0		277.0251581649634	179.54724143179155	35.444460470841406	46.82539979430017	222.591000	84.619900	0.895217	0.114309	10	-0.109450	-0.032975	0.009162	5	0.004916	0.007731	0.004691	3	0.004538	0.001185
15332	15336			0	0	0		277.0251581649634	179.54724143179155	35.444460470841406	46.82539979430017	222.575000	84.610600	0.896553	0.112244	8	-0.108267	0.029613	0.026347	4	0.025077	0.008081	0.004192	4	0.003718	0.001935
15336	15344			0	0	0		277.0251581649634	179.54724143179155	37.374746607571296	48.15155083651429	222.595000	83.684400	0.893171	0.044357	7	-0.031050	0.031677	0.035833	3	0.034645	0.009154	0.001472	1	0.001007	-0.001073
15340	15348			0	0	0		277.0251581649634	169.7667597435599	38.551950991235096	48.21159838347476	223.490000	83.676500	0.901763	0.055612	4	0.045967	0.031302	0.033279	3	0.033269	-0.000799	0.002241	10	-0.002154	-0.000616
15344	15348			0	0	0		277.0251581649634	169.7667597435599	38.551950991235096	48.21159838347476	222.586000	84.619500	0.885250	0.123641	3	0.122450	0.017118	0.022711	4	0.021678	0.006770	0.004645	9	-0.004502	-0.001143
15348	15356			0	0	0		277.0251581649634	180.80243776496278	36.85723534524898	46.93287234398107	222.588000	84.608400	0.889708	0.138908	4	0.123300	0.063973	0.001124	7	-0.000629	0.000932	0.004755	9	-0.004755	-0.000026
15352	15360			0	0	0		277.0251581649634	200.28317411602586	35.78559575832156	47.79046383700162	223.510000	83.683300	0.886073	0.118493	4	0.108850	0.046822	0.005867	9	-0.005745	-0.001191	0.002751	11	-0.001630	-0.002217
15356	15360			0	0	0		277.0251581649634	200.28317411602586	35.78559575832156	47.79046383700162	223.512000	84.618400	0.879631	0.087349	4	0.081233	0.032110	0.014497	11	-0.008070	-0.012044	0.001276	10	-0.001169	-0.000512
15360	15368			0	0	0		277.0251581649634	191.5426013770823	33.52057774049523	45.31530912033037	223.493000	84.638400	0.881965	0.110634	3	0.110633	0.000505	0.006595	10	-0.005730	-0.003265	0.003139	7	-0.000939	0.002995
15364	15372			0	0	0		277.0251581649634	191.5426013770823	20.864820858069525	20.179119928506736	223.509000	84.617800	0.879185	0.071212	4	0.063350	0.032525	0.025249	8	-0.022768	0.010915	0.002573	7	-0.001677	0.001951
15368	15372			0	0	0		277.0251581649634	191.5426013770823	20.864820858069525	20.179119928506736	223.529000	83.668800	0.883388	0.062923	6	0.001700	0.062900	0.017185	9	-0.016618	0.004380	0.003232	2	0.002796	-0.001622
15372	15376			0	0	0		277.0251581649634	191.5426013770823	20.673578833557702	20.304157281988257	223.545000	84.627700	0.860595	0.016531	6	0.000717	0.016515	0.006451	12	-0.001041	-0.006366	0.003049	2	0.002877	-0.001009
15376	15380			0	0	0		277.0251581649634	191.5426013770823	19.396723881252164	19.247216093052437	223.519000	84.620000	0.882419	0.031952	6	-0.001400	0.031922	0.007092	6	-0.001098	0.007007	0.001067	6	0.000044	0.001066
15380	15384			0	0	0		277.0251581649634	191.5426013770823	39.544729508021575	51.991767356973064	223.506000	84.631500	0.883503	0.050165	6	-0.004167	0.049992	0.001726	7	-0.000953	0.001439	0.002264	12	0.000131	-0.002260
15384	15388			0	0	0		277.0251581649634	186.4437357968609	39.544729508021575	51.991767356973064	223.518000	84.623700	0.882914	0.065441	6	-0.005450	0.065213	0.006839	12	-0.000240	-0.006834	0.001843	12	0.000272	-0.001822
15388	15392			0	0	0		277.0251581649634	197.44514030048686	34.667944855552804	42.55095784121016	223.508000	84.632500	0.883030	0.005492	9	-0.005367	0.001165	0.017193	12	0.000697	-0.017179	0.000184	2	0.000175	-0.000056
15392	15400			0	0	0		277.0251581649634	197.44514030048686	36.491770635495804	47.18987297523977	223.488000	84.627800	0.885918	0.002341	9	-0.002333	-0.000195	0.001143	2	0.001002	-0.000549	0.003021	6	0.000013	0.003021
15396	15404			0	0	0		277.0251581649634	197.44514030048686	39.485982718329886	50.83289168070464	223.496000	84.645100	0.874882	0.001851	11	-0.001100	-0.001488	0.000854	1	0.000549	-0.000654	0.000113	8	-0.000097	0.000058
15400	15404			0	0	0		277.0251581649634	197.44514030048686	39.485982718329886	50.83289168070464	223.499000	84.629800	0.881343	0.002261	11	-0.000883	-0.002082	0.000398	2	0.000373	-0.000140	0.000122	6	0.000003	0.000122
15404	15412			0	0	0		277.0251581649634	189.78865217825188	36.06278121769643	48.9363430924228	223.492000	84.630000	0.885454	0.002074	12	0.000367	-0.002042	0.000713	3	0.000712	0.000043	0.000110	7	-0.000058	0.000094
15408	15416			0	0	0		277.0251581649634	191.86006004712576	36.405445261746365	47.340121817888985	223.507000	84.612000	0.888754	0.002749	2	0.002300	-0.001505	0.000391	5	0.000141	0.000365	0.000081	8	-0.000066	0.000047
15412	15416			0	0	0		277.0251581649634	191.86006004712576	36.405445261746365	47.340121817888985	223.503000	84.618700	0.891426	0.001821	1	0.001217	-0.001355	0.000233	6	0.000041	0.000230	0.003129	6	-0.000012	0.003129
15416	15420			0	0	0		277.0251581649634	186.74487832244716	30.983838804684826	43.40534435112774	223.500000	84.614500	0.894612	0.002113	2	0.002017	-0.000630	0.017508	6	0.000252	0.017506	0.003024	12	0.000018	-0.003024
15420	15428			0	0	0		277.0251581649634	186.74487832244716	36.98621993693619	47.6648718381421	223.499000	84.629500	0.883469	0.065049	6	0.002733	0.064992	0.009403	12	0.000124	-0.009402	0.001828	12	-0.000029	-0.001827
15424	15432			0	0	0		277.0251581649634	190.54133454076737	34.78386699332275	43.45920395455528	223.517000	84.627400	0.881294	0.013091	12	0.002100	-0.012922	0.007842	12	-0.000051	-0.007842	0.000594	12	0.000028	-0.000593
15428	15432			0	0	0		277.0251581649634	190.54133454076737	34.78386699332275	43.45920395455528	223.499000	84.626200	0.888883	0.015013	12	0.002400	-0.014820	0.005585	12	0.000386	-0.005572	0.000271	6	0.000057	0.000265
15432	15436			0	0	0		277.0251581649634	190.54133454076737	23.746959647420674	33.38781228796062	223.520000	84.612800	0.882374	0.014222	1	0.003683	-0.013737	0.003207	12	0.000386	-0.003184	0.000763	6	-0.000003	0.000763
15436	15444			0	0	0		277.0251581649634	190.54133454076737	35.67854937508421	47.64662977771729	223.521000	85.597300	0.875361	0.014521	1	0.004467	-0.013817	0.001605	12	0.000317	-0.001574	0.001043	6	-0.000084	0.001040
15440	15448			0	0	0		277.0251581649634	184.22970583181635	37.76611318665308	47.36943180341164	223.515000	83.685900	0.889808	0.016093	1	0.004650	-0.015407	0.000717	6	-0.000157	0.000699	0.001926	12	-0.000072	-0.001924
15444	15448			0	0	0		277.0251581649634	184.22970583181635	37.76611318665308	47.36943180341164	223.516000	84.612600	0.886826	0.016668	12	0.004150	-0.016143	0.013602	12	-0.000190	-0.013601	0.000834	6	-0.000050	0.000833
15448	15456			0	0	0		277.0251581649634	190.9926269229582	36.40501746109208	47.11638877058404	223.538000	84.649100	0.874590	0.079457	12	0.002683	-0.079412	0.001481	11	-0.000493	-0.001396	0.001121	12	-0.000162	-0.001109
15452	15460			0	0	0		277.0251581649634	179.19727296735567	25.41307529559528	30.879142819493968	223.543000	84.644500	0.872425	0.065088	12	0.002633	-0.065035	0.008241	12	-0.000836	-0.008199	0.001439	12	0.000006	-0.001439
15456	15460			0	0	0		277.0251581649634	179.19727296735567	25.41307529559528	30.879142819493968	223.546000	84.610600	0.882937	0.033174	12	0.000217	-0.033173	0.007132	12	-0.000709	-0.007097	0.004057	12	0.000093	-0.004056
15460	15464			0	0	0		277.0251581649634	179.19727296735567	24.706170165441073	35.199587556452926	223.525000	84.621300	0.884362	0.130113	12	-0.000667	-0.130112	0.045625	12	-0.000228	-0.045624	0.004166	12	0.000052	-0.004166
15464	15472	Nod		0	0	0		277.0251581649634	179.19727296735567	24.224001311959306	35.24636006692705	223.535000	83.683300	0.891468	0.209981	12	-0.000517	-0.209980	0.028018	12	-0.000309	-0.028016	0.007472	6	-0.000013	0.007472
15468	15476	Nod		0	0	0		277.0251581649634	276.84732363692297	34.44416421133906	43.65735197020691	223.539000	84.629000	0.877423	0.256766	12	-0.001483	-0.256762	0.001188	11	-0.000455	-0.001098	0.006728	6	0.000128	0.006727
15472	15476	Nod		0	0	0		277.0251581649634	276.84732363692297	34.44416421133906	43.65735197020691	223.507000	83.664700	0.906913	0.209299	12	-0.003367	-0.209272	0.019883	6	0.000263	0.019882	0.009199	6	0.000078	0.009199
15476	15480	Nod		0	0	0		277.0251581649634	276.84732363692297	28.28274336186623	39.1677258715147	223.534000	83.638800	0.901688	0.146994	12	-0.000833	-0.146992	0.050025	6	0.000487	0.050022	0.003671	6	0.000027	0.003671
15480	15484	Nod		0	0	0		277.0251581649634	276.84732363692297	35.24149946163679	44.996543393773116	223.553000	82.724700	0.893814	0.002888	12	-0.000333	-0.002868	0.043850	6	0.000283	0.043849	0.004278	12	-0.000025	-0.004278
15484	15492	Nod		0	0	0		277.0251581649634	276.84732363692297	35.24149946163679	44.996543393773116	223.518000	82.703400	0.925148	0.001337	1	0.000517	-0.001233	0.011008	6	0.000329	0.011003	0.007776	12	0.000001	-0.007776
15488	15496	Nod		0	0	0		277.0251581649634	276.84732363692297	34.42517345767113	43.59714944263505	223.493000	83.636800	0.891469	0.016960	6	0.001317	0.016908	0.003878	6	0.000160	0.003875	0.006535	12	0.000013	-0.006535
15492	15496	Nod		0	0	0		277.0251581649634	276.84732363692297	34.42517345767113	43.59714944263505	223.543000	83.649100	0.888474	0.014573	12	-0.000300	-0.014570	0.024501	12	0.000153	-0.024501	0.007586	12	-0.000041	-0.007586
15496	15500	Nod		0	0	0		277.0251581649634	276.84732363692297	29.098794198009116	36.344388558112605	223.538000	84.623000	0.872850	0.032650	12	0.001367	-0.032622	0.032349	12	0.000422	-0.032346	0.001879	6	-0.000046	0.001878
15500	15508	Nod		0	0	0		277.0251581649634	276.84732363692297	25.22166580797976	34.01622765345588	223.534000	83.658600	0.896758	0.109935	12	0.003150	-0.109890	0.022093	12	-0.000051	-0.022093	0.006373	6	-0.000140	0.006372
15504	15512	Nod		0	0	0		277.0251581649634	276.84732363692297	19.143439721681506	20.624508260798894	223.528000	82.717900	0.911349	0.126148	12	0.001433	-0.126140	0.005134	6	-0.000826	0.005067	0.010201	6	0.000015	0.010201
15508	15512	Nod		0	0	0		277.0251581649634	276.84732363692297	19.143439721681506	20.624508260798894	223.529000	82.701200	0.918894	0.080494	12	-0.001767	-0.080475	0.036133	6	-0.000110	0.036132	0.007246	6	0.000220	0.007243
15512	15516	Nod		0	0	0		277.0251581649634	276.84732363692297	19.143439721681506	20.624508260798894	223.550000	82.694100	0.912711	0.033482	12	0.001433	-0.033452	0.044219	6	0.001108	0.044205	0.003206	12	0.000226	-0.003198
15516	15524	Nod		0	0	0		277.0251581649634	276.84732363692297	18.408692509613168	19.094391872445527	223.532000	82.712300	0.926992	0.093829	6	0.003850	0.093750	0.029186	6	0.001024	0.029168	0.008273	12	-0.000124	-0.008272
15520	15528	Nod		0	0	0		277.0251581649634	276.84732363692297	18.447992905627355	18.187083174493416	223.518000	83.651100	0.901180	0.094265	6	0.005400	0.094110	0.012080	12	0.000220	-0.012078	0.008434	12	-0.000250	-0.008430
15524	15528	Nod		0	0	0		277.0251581649634	276.84732363692297	18.447992905627355	18.187083174493416	223.527000	83.650000	0.912842	0.031729	6	0.003917	0.031487	0.021301	12	-0.000699	-0.021289	0.001923	12	-0.000214	-0.001911
15528	15532	Nod		0	0	0		277.0251581649634	276.84732363692297	17.981254606380357	20.184025459875194	223.569000	83.658300	0.883380	0.029845	6	0.001100	0.029825	0.014456	12	-0.000963	-0.014424	0.003369	6	-0.000082	0.003368
15532	15536	Nod		0	0	0		277.0251581649634	276.84732363692297	16.47813093617101	18.450418449034395	223.570000	83.645900	0.888292	0.014640	6	0.000667	0.014625	0.006421	12	-0.000731	-0.006380	0.004581	6	-0.000020	0.004581
15536	15544	Nod		0	0	0		277.0251581649634	276.84732363692297	16.665679157237605	17.30015350394834	223.570000	82.704500	0.905672	0.015359	12	-0.000150	-0.015358	0.005464	6	-0.001093	0.005354	0.004238	6	0.000071	0.004237
15540	15548	Nod		0	0	0		277.0251581649634	276.84732363692297	19.32980828706925	20.799062681830623	223.541000	82.697100	0.918823	0.018376	6	-0.002850	0.018153	0.021716	6	-0.000685	0.021705	0.001924	6	0.000175	0.001916
15544	15548	Nod		0	0	0		277.0251581649634	276.84732363692297	19.32980828706925	20.799062681830623	223.523000	83.627200	0.912046	0.050544	6	-0.004150	0.050373	0.017254	6	-0.000114	0.017253	0.003200	12	0.000267	-0.003189
15548	15552	Nod		0	0	0		277.0251581649634	276.84732363692297	18.423277168012323	20.28633203698979	223.531000	83.664500	0.897811	0.083627	6	-0.003583	0.083550	0.007789	6	0.000951	0.007731	0.004286	12	0.000137	-0.004284
15552	15556	Nod		0	0	0		277.0251581649634	276.84732363692297	18.030827193148827	18.17372927327561	223.543000	83.662600	0.893989	0.113430	6	-0.001350	0.113422	0.005931	12	0.000871	-0.005867	0.004029	12	-0.000163	-0.004025
15556	15560	Nod		0	0	0		277.0251581649634	276.84732363692297	18.030827193148827	18.17372927327561	223.535000	83.679100	0.883604	0.066275	6	0.000783	0.066270	0.023803	12	0.000129	-0.023802	0.001377	6	-0.000218	0.001360
15560	15564	Nod		0	0	0		277.0251581649634	276.84732363692297	19.827202747003515	20.071091335177528	223.549000	83.668100	0.899112	0.001899	6	-0.000400	0.001857	0.000919	10	-0.000684	-0.000614	0.003082	6	-0.000245	0.003072
15564	15568			0	0	0		277.0251581649634	276.84732363692297	20.487465933807357	22.18365872139621	223.530000	83.676600	0.898267	0.063229	6	-0.002500	0.063180	0.006235	6	-0.001315	0.006095	0.004509	6	-0.000002	0.004509
15568	15572			0	0	0		277.0251581649634	276.84732363692297	16.64306359962822	17.792245364759122	223.544000	83.647100	0.898172	0.047907	6	-0.005483	0.047592	0.015521	6	-0.000751	0.015503	0.002015	12	0.000142	-0.002010
15572	15576			0	0	0		277.0251581649634	276.84732363692297	16.728306370213883	17.90924822753467	223.536000	83.668800	0.893907	0.094392	6	-0.005533	0.094230	0.000488	7	-0.000242	0.000423	0.003626	12	0.000146	-0.003623
15576	15580			0	0	0		277.0251581649634	276.84732363692297	17.912699977419166	18.795916905672208	223.514000	83.660200	0.905712	0.064984	6	-0.006033	0.064703	0.010870	12	0.000007	-0.010870	0.003360	12	0.000159	-0.003357
15580	15584			0	0	0		277.0251581649634	276.84732363692297	19.437603494475567	21.544728967474317	223.516000	84.624400	0.877346	0.032495	6	-0.005133	0.032087	0.017750	12	0.000683	-0.017737	0.002061	12	0.000135	-0.002057
15584	15588			0	0	0		277.0251581649634	276.84732363692297	19.437603494475567	21.544728967474317	223.491000	83.673400	0.902971	0.004432	8	-0.004217	0.001365	0.020223	12	0.000719	-0.020210	0.000073	3	0.000071	-0.000017
15588	15592			0	0	0		277.0251581649634	276.84732363692297	18.72843527975678	19.82039127836594	223.510000	84.611400	0.892233	0.032493	12	-0.002183	-0.032420	0.018156	12	0.001219	-0.018115	0.001966	6	0.000024	0.001966
15592	15596			0	0	0		277.0251581649634	276.84732363692297	15.973457572838276	18.35021224459963	223.505000	83.685500	0.893774	0.063387	12	0.000650	-0.063383	0.010964	12	0.000942	-0.010923	0.003401	6	-0.000137	0.003398
15596	15600			0	0	0		277.0251581649634	276.84732363692297	22.35712644821834	32.836405752003245	223.501000	83.654500	0.909053	0.095074	12	0.001633	-0.095060	0.000316	3	0.000310	-0.000062	0.003597	6	-0.000099	0.003596
15600	15604			0	0	0		277.0251581649634	276.84732363692297	35.19925720587152	47.87567928870719	223.513000	83.668900	0.898673	0.047764	12	0.002267	-0.047710	0.015584	6	0.000334	0.015581	0.002278	6	-0.000122	0.002275
15604	15608			0	0	0		277.0251581649634	276.84732363692297	46.034027641166794	56.66180711204626	223.508000	83.657900	0.897923	0.063543	12	0.002183	-0.063505	0.006916	6	-0.000408	0.006904	0.001383	12	-0.000122	-0.001378
15608	15612			0	0	0		287.25816544209783	281.6252533579514	50.56973399189695	59.141497885950756	223.521000	83.675800	0.879835	0.001392	3	0.001383	0.000152	0.016837	6	-0.000378	0.016833	0.000087	1	0.000060	-0.000063
15612	15616			0	0	0		287.25816544209783	284.52425965880474	50.56973399189695	59.141497885950756	223.517000	83.677600	0.888831	0.002044	6	0.000333	0.002017	0.000159	8	-0.000131	0.000090	0.003053	12	0.000099	-0.003051
15616	15620			0	0	0		292.4588280607888	292.2771189496607	40.4508584378621	49.60427284470266	223.510000	83.662100	0.897249	0.000729	4	0.000683	0.000253	0.000410	2	0.000340	-0.000228	0.000199	1	0.000102	-0.000171
15620	15628			0	0	0		296.04827106001545	295.9411253318742	50.735532576971714	58.87973057179459	223.529000	83.663100	0.887118	0.002666	4	0.002533	0.000830	0.000853	1	0.000570	-0.000635	0.000077	4	0.000064	0.000044
15624	15632			0	0	0		133.07218246795725	327.5054759322881	46.41102157865669	56.23039093434795	223.504000	83.679800	0.887856	0.003686	2	0.002883	-0.002297	0.000579	2	0.000471	-0.000336	0.000091	1	0.000048	-0.000077
15628	15632			0	0	0		133.07218246795725	327.5054759322881	46.41102157865669	56.23039093434795	223.505000	83.677400	0.888233	0.004086	2	0.003883	-0.001270	0.001037	2	0.000854	-0.000587	0.002958	12	0.000022	-0.002958
15632	15640			0	0	0		133.07218246795725	318.4675265682345	42.65177181936346	55.21891829633029	223.531000	83.659700	0.894321	0.006604	2	0.005850	-0.003065	0.016757	12	0.000727	-0.016741	0.002990	12	-0.000179	-0.002985
15636	15644			0	0	0		133.07218246795725	133.5113956187712	37.94198463730987	45.75073781858839	223.546000	83.678100	0.883017	0.066384	12	0.006800	-0.066035	0.023358	12	-0.000128	-0.023357	0.001359	12	-0.000097	-0.001356
15640	15644			0	0	0		133.07218246795725	133.5113956187712	37.94198463730987	45.75073781858839	223.538000	83.638600	0.910368	0.114033	12	0.006367	-0.113855	0.022174	12	0.000035	-0.022174	0.000899	6	-0.000126	0.000890
15644	15648			0	0	0		133.07218246795725	133.5113956187712	26.285834350978647	30.408398876247936	223.539000	83.673700	0.883542	0.145577	12	0.006167	-0.145447	0.015308	12	-0.000836	-0.015286	0.002760	6	-0.000171	0.002754
15648	15652			0	0	0		133.07218246795725	133.5113956187712	20.681574358425934	23.669809800314848	223.563000	83.628600	0.891878	0.160896	12	0.003400	-0.160860	0.005734	12	-0.001120	-0.005624	0.003825	6	-0.000044	0.003825
15652	15660			0	0	0		133.07218246795725	133.5113956187712	16.49647954132474	17.01645717581049	223.568000	82.718100	0.893873	0.162127	12	0.001267	-0.162122	0.005470	6	-0.001003	0.005377	0.003942	6	0.000126	0.003940
15656	15664			0	0	0		133.07218246795725	133.5113956187712	18.666493968313624	18.714475747144323	223.538000	82.708100	0.920206	0.144874	12	-0.000333	-0.144873	0.016061	6	-0.000369	0.016057	0.005877	6	0.000051	0.005877
15660	15664			0	0	0		133.07218246795725	133.5113956187712	18.666493968313624	18.714475747144323	223.575000	82.691900	0.905070	0.112755	12	-0.000200	-0.112755	0.038879	6	-0.000554	0.038876	0.003953	6	0.000070	0.003952
15664	15666			0	0	0		133.07218246795725	133.5113956187712	26.086731634566025	22.18543772090319	223.553000	82.690600	0.904261	0.002073	9	-0.002067	-0.000162	0.047508	6	-0.000191	0.047507	0.006316	6	0.000225	0.006312
15668	15676	Nod		0	0	1		133.07218246795725	133.5113956187712	39.25728053454014	33.88729883205571	223.542000	82.678300	0.921351	0.110956	6	-0.001467	0.110947	0.073095	6	0.000878	0.073089	0.005395	6	0.000121	0.005394
15672	15676	Nod		0	0	1		133.07218246795725	133.5113956187712	39.25728053454014	33.88729883205571	223.534000	82.687600	0.917816	0.273709	6	0.001817	0.273703	0.080837	6	0.000702	0.080834	0.003262	6	0.000028	0.003261
15676	15684	Nod		0	0	1		133.07218246795725	133.5113956187712	51.94540851556725	46.3298967710811	223.567000	82.712400	0.902124	0.452672	6	0.000833	0.452672	0.092042	6	0.000621	0.092040	0.001236	12	-0.000043	-0.001235
15680	15688	Nod		0	0	1		130.87004950222018	130.97731719357114	47.12926746456088	40.80599104029772	223.543000	83.644100	0.910046	0.631463	6	0.004050	0.631450	0.072361	6	0.000909	0.072355	0.009570	1	0.002932	-0.009110
15684	15688	Nod		0	0	1		130.87004950222018	130.97731719357114	47.12926746456088	40.80599104029772	223.551000	83.670800	0.878348	0.728277	6	0.005000	0.728260	0.037623	5	0.016401	0.033860	0.017685	12	0.002744	-0.017471
15688	15692	Nod		0	0	1		130.87004950222018	130.97731719357114	50.03088355413518	45.29738625830933	223.582000	85.594200	0.852482	0.746641	6	0.066583	0.743667	0.036701	1	0.022217	-0.029213	0.018645	12	0.001233	-0.018604
15692	15697	Nod		0	0	1		134.5289871301604	134.66694138952042	53.70188966797032	48.64142582660021	223.559000	86.568900	0.865374	0.625137	6	0.110650	0.615267	0.081439	12	0.021000	-0.078685	0.013582	12	-0.000869	-0.013555
15696	15704	Nod		0	0	1		117.99341776414148	244.74547953267142	49.65798375062984	44.94078014526082	223.581000	87.551500	0.856846	0.446578	5	0.142017	0.423395	0.106922	12	0.014619	-0.105918	0.007269	10	-0.005632	-0.004596
15700	15704	Nod		0	0	1		117.99341776414148	244.74547953267142	49.65798375062984	44.94078014526082	223.576000	87.538500	0.852000	0.289088	5	0.155150	0.243927	0.102748	12	-0.011494	-0.102103	0.008938	7	-0.003780	0.008100
15704	15705			0	0	1		240.01579365260304	244.74547953267142	49.383665857665314	44.519866864782934	224.505000	87.544800	0.839640	0.094006	3	0.092283	0.017917	0.070006	12	-0.012241	-0.068927	0.014720	7	-0.004983	0.013851
15708	15716			0	0	1		240.01579365260304	244.74547953267142	45.02735529812797	39.82433819854847	224.493000	86.592700	0.843090	0.097939	2	0.092950	-0.030862	0.032173	10	-0.029979	-0.011679	0.016087	6	-0.000466	0.016080
15712	15720			0	0	1		244.03750782853848	244.74547953267142	53.432803263678295	47.64887065966741	224.501000	86.585900	0.838806	0.035302	1	0.015350	-0.031790	0.030415	8	-0.021696	0.021316	0.005171	6	-0.000265	0.005165
15716	15720			0	0	1		244.03750782853848	244.74547953267142	53.432803263678295	47.64887065966741	224.491000	86.575700	0.837826	0.033450	6	0.000117	0.033450	0.035174	8	-0.027731	0.021638	0.002015	4	0.001667	0.001132
15720	15724			0	0	1		96.49493796747129	174.57624728202185	54.29392182261047	49.48166852593262	223.578000	86.577100	0.847217	0.097756	8	-0.091867	0.033417	0.030934	7	-0.021379	0.022357	0.007569	1	0.003399	-0.006763
15724	15728			0	0	1		96.49493796747129	174.57624728202185	46.86113032555974	41.74767988642694	224.499000	87.557900	0.844282	0.155346	7	-0.106650	0.112952	0.004995	11	-0.002397	-0.004382	0.006075	1	0.003744	-0.004785
15728	15736			0	0	1		190.59615233405037	174.57624728202185	44.98343093213914	40.198331032709085	223.583000	87.548200	0.847807	0.119201	8	-0.108333	0.049727	0.015787	12	0.001943	-0.015667	0.002379	1	0.000814	-0.002235
15732	15740			0	0	1		190.59615233405037	174.57624728202185	20.32272938968799	19.130338803323035	224.497000	87.557300	0.845918	0.104748	8	-0.092250	0.049618	0.012403	1	0.005416	-0.011158	0.002511	6	0.000583	0.002442
15736	15740			0	0	1		190.59615233405037	174.57624728202185	20.32272938968799	19.130338803323035	223.581000	86.595900	0.846392	0.070298	8	-0.061617	0.033840	0.008045	1	0.005348	-0.006010	0.000372	4	0.000283	0.000242
15740	15743			0	0	1		190.59615233405037	174.57624728202185	20.32272938968799	19.130338803323035	223.579000	87.545900	0.859261	0.092200	9	-0.092200	0.000007	0.013827	12	0.000103	-0.013826	0.003161	6	0.000564	0.003110
15744	15748			0	0	0		190.59615233405037	174.57624728202185	18.855873656457184	19.418941283489282	223.559000	86.594900	0.864577	0.056325	10	-0.046250	-0.032147	0.018747	4	0.015111	0.011096	0.003538	5	0.002077	0.002864
15748	15756			0	0	0		190.59615233405037	174.57624728202185	17.28683702106051	18.937261271105218	223.582000	87.550700	0.852641	0.063201	9	-0.061317	0.015317	0.013761	5	0.006211	0.012279	0.001785	10	-0.001430	-0.001069
15752	15760			0	0	1		190.59615233405037	174.57624728202185	17.60791718395711	18.236767775883248	223.583000	87.569600	0.857240	0.064088	6	-0.001283	0.064075	0.017105	4	0.015577	0.007067	0.001399	6	-0.000169	0.001389
15756	15760			0	0	1		190.59615233405037	174.57624728202185	17.60791718395711	18.236767775883248	223.579000	87.545500	0.846317	0.033365	6	-0.002050	0.033302	0.011176	6	-0.001049	0.011126	0.003636	8	-0.003066	0.001956
15760	15764			0	0	1		190.59615233405037	174.57624728202185	38.58340005861387	32.66636794579745	223.576000	86.586800	0.849976	0.127900	6	-0.004617	0.127817	0.028010	6	-0.001346	0.027977	0.000285	12	-0.000062	-0.000279
15764	15774			0	0	1		174.2938713235932	174.57624728202185	49.19821363214549	43.83603277567764	223.575000	87.550400	0.857093	0.128741	6	-0.008267	0.128475	0.001796	10	-0.001506	-0.000979	0.001972	12	0.000046	-0.001971
