start	end	F2:HeadMovement	F2:janej	F2:yes	F2:no	F2:word01	F2:Face	F2:pitch	F5:pitch	F2:intensity	F5:intensity	F2:x-pos	F2:y-pos	F2:weight	F2:velocity-r	F2:velocity-clock	F2:velocity-x	F2:velocity-y	F2:acceleration-r	F2:acceleration-clock	F2:acceleration-x	F2:acceleration-y	F2:jerk-r	F2:jerk-clock	F2:jerk-x	F2:jerk-y
7704	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	349.718000	132.556000	0.850615	0.753109	2	0.712783	-0.243133	0.065107	3	0.064513	-0.008774	0.011341	11	-0.007712	-0.008316
7708	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	350.682000	132.562000	0.833125	0.873242	2	0.823500	-0.290517	0.043655	1	0.026556	-0.034649	0.014485	10	-0.011929	-0.008218
7712	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	353.604000	131.588000	0.824961	0.917277	2	0.844100	-0.359017	0.057140	12	-0.004809	-0.056937	0.012034	9	-0.012031	-0.000265
7716	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	352.658000	131.565000	0.831427	0.976455	2	0.826550	-0.519883	0.062834	11	-0.042220	-0.046536	0.010285	7	-0.006346	0.008094
7720	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	353.619000	130.617000	0.860041	0.893463	2	0.701983	-0.552717	0.052379	9	-0.052368	-0.001040	0.009657	6	-0.000892	0.009616
7724	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	354.571000	129.657000	0.885362	0.799748	2	0.603967	-0.524233	0.049074	9	-0.047604	0.011923	0.003157	2	0.002977	-0.001052
7728	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	354.626000	129.600000	0.926137	0.682604	1	0.474150	-0.491050	0.038086	9	-0.037233	-0.008016	0.009647	1	0.002682	-0.009266
7732	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	355.564000	128.673000	0.941452	0.765683	1	0.491033	-0.587500	0.055343	11	-0.018376	-0.052203	0.010937	12	0.000142	-0.010936
7736	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	355.597000	128.653000	0.945808	0.813675	1	0.381400	-0.718750	0.084993	11	-0.049735	-0.068922	0.008074	11	-0.005359	-0.006039
7740	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	356.542000	128.600000	0.938631	0.909161	1	0.286167	-0.862950	0.093841	11	-0.044618	-0.082556	0.004486	4	0.004283	0.001334
